SalesOrderID,Country,OrderDate,SalesChannelCode,ProdID,StyleName,CustomerAccountNumber,StoreKey,ProductLabel,ProductName,ProductDescription,Manufacturer,BrandName,Class,Color,StockType,Units,SalesAmount,RePurch,NSAT,SubCategory,Category,Sale Size
SO730021,Canada,"Sunday, April 12, 2015",I,1525,Product0504056,AW00016128,,504056,The Phone Company PDA Phone 4.7 inches L360 Black,"Opera 8 web browsers supports adobe flash 9 browser plugs in, 256 MB flash memory expands via two memory card slots",The Phone Company,The Phone Company,Deluxe,Black,High,5,"$2,010.00 ",0,5,Smart phones & PDAs,Cell phones,Medium
SO587861,Great Britain,"Friday, April 18, 2014",I,1537,Product0504068,AW00024569,,504068,The Phone Company PDA GPS Phone 4.7 inch L950 Black,"Complete suite of PIM applications, HotSync technology for PC synchronization, 1MB memory",The Phone Company,The Phone Company,Deluxe,Black,High,5,"$1,840.00 ",5,5,Smart phones & PDAs,Cell phones,Medium
SO610111,United States,"Friday, January 10, 2014",I,1525,Product0504056,AW00014366,,504056,The Phone Company PDA Phone 4.7 inches L360 Black,"Opera 8 web browsers supports adobe flash 9 browser plugs in, 256 MB flash memory expands via two memory card slots",The Phone Company,The Phone Company,Deluxe,Black,High,3,"$1,206.00 ",2,5,Smart phones & PDAs,Cell phones,Medium
SO598101,Germany,"Tuesday, October 29, 2013",I,1540,Product0504071,AW00026948,,504071,The Phone Company PDA Wifi 4.7-inch L290 Silver,The sensitive slanted stylus tip gives you smooth navigation,The Phone Company,The Phone Company,Deluxe,Silver,High,3,"$1,140.00 ",6,5,Smart phones & PDAs,Cell phones,Medium
SO619701,Australia,"Saturday, August 29, 2015",I,1076,Product0402033,AW00027877,,402033,Contoso SLR Camera X142 Black,On-screen autofocus with live view displays subjects in focus on the LCD the instant the shutter is pressed halfway,"Contoso, Ltd",Contoso,Deluxe,Black,High,5,"$3,185.00 ",4,5,Digital SLR Cameras,Cameras and camcorders,Medium
SO499921,United States,"Friday, February 6, 2015",I,1124,Product0402081,AW00027240,,402081,Fabrikam SLR Camera X148 Gold,"Digital camera - SLR with live view mode, 5.8 in x 2.9 in x 4.5 in, 1.8 lbs","Fabrikam, Inc.",Fabrikam,Deluxe,Gold,High,5,"$3,285.00 ",5,5,Digital SLR Cameras,Cameras and camcorders,Medium
SO504441,United States,"Sunday, December 21, 2014",I,1080,Product0402037,AW00014438,,402037,Contoso SLR Camera X143 Silver,Compact 3x zoom lens covering the most frequently used focal range,"Contoso, Ltd",Contoso,Deluxe,Silver,High,5,"$3,230.00 ",0,5,Digital SLR Cameras,Cameras and camcorders,Medium
SO577391,Australia,"Wednesday, July 16, 2014",I,1088,Product0402045,AW00019786,,402045,Contoso SLR Camera X144 Silver Grey,Dynamic integrated dust reduction system,"Contoso, Ltd",Contoso,Deluxe,Silver Grey,High,2,"$1,346.00 ",3,5,Digital SLR Cameras,Cameras and camcorders,Medium
SO634701,United States,"Sunday, August 2, 2015",I,1034,Product0401091,AW00014649,,401091,A. Datum Super-zoom Digital Camera X300 Azure,"Digital camera, product type digital camera - compact, dimensions 3.7 in x 1.1 in x 2.4 in",A. Datum Corporation,A. Datum,Deluxe,Azure,High,5,"$1,450.00 ",3,5,Digital Cameras,Cameras and camcorders,Medium
SO636851,United States,"Sunday, December 28, 2014",I,993,Product0401050,AW00023016,,401050,A. Datum Consumer Digital Camera E100 Silver,"Digital camera, product type digital camera - compact",A. Datum Corporation,A. Datum,Deluxe,Silver,High,5,"$1,405.00 ",4,5,Digital Cameras,Cameras and camcorders,Medium
SO471091,Canada,"Sunday, December 1, 2013",I,992,Product0401049,AW00028819,,401049,A. Datum Super-zoom Digital Camera X300 Silver,"Digital camera, product type digital camera - compact, dimensions 3.7 in x 1.1 in x 2.4 in",A. Datum Corporation,A. Datum,Deluxe,Silver,High,5,"$1,450.00 ",2,5,Digital Cameras,Cameras and camcorders,Medium
SO461261,United States,"Wednesday, July 31, 2013",I,950,Product0401007,AW00014883,,401007,A. Datum Super-zoom Digital Camera X300 Black,"Digital camera, product type digital camera - compact, dimensions 3.7 in x 1.1 in x 2.4 in",A. Datum Corporation,A. Datum,Deluxe,Black,High,5,"$1,450.00 ",4,5,Digital Cameras,Cameras and camcorders,Medium
SO618391,France,"Sunday, December 20, 2015",I,1291,Product0406045,AW00017767,,406045,Contoso Macro Zoom Lens X300 White,70-300mm macro lens with f/4-5.6 maximum aperture for digital or 35mm cameras,"Contoso, Ltd",Contoso,Deluxe,White,High,3,"$1,099.65 ",3,5,Cameras & Camcorders Accessories,Cameras and camcorders,Medium
SO707201,United States,"Saturday, July 25, 2015",I,1292,Product0406046,AW00017412,,406046,Contoso Macro Zoom Lens X300 Black,70-300mm macro lens with f/4-5.6 maximum aperture for digital or 35mm cameras,"Contoso, Ltd",Contoso,Deluxe,Black,High,4,"$1,466.20 ",3,5,Cameras & Camcorders Accessories,Cameras and camcorders,Medium
SO639961,Australia,"Thursday, November 26, 2015",I,1204,Product0405061,AW00020622,,405061,Fabrikam Independent Filmmaker 1'' 25mm X400 Grey,1080i/p or 720p high definition or standard definition,"Fabrikam, Inc.",Fabrikam,Deluxe,Grey,Low,3,"$4,800.00 ",2,5,Camcorders,Cameras and camcorders,Medium
SO729331,United States,"Thursday, October 1, 2015",I,1182,Product0405039,AW00019120,,405039,Fabrikam Independent filmmaker 1/3'' 8.5mm X200 White,1080i/p or 720p high definition or standard definition,"Fabrikam, Inc.",Fabrikam,Deluxe,White,Low,3,"$4,680.00 ",4,5,Camcorders,Cameras and camcorders,Medium
SO681471,Great Britain,"Wednesday, September 9, 2015",I,1157,Product0405014,AW00028367,,405014,"Fabrikam Independent Filmmaker 1/2"" 3mm X300 Orange",1080i/p or 720p high definition or standard definition,"Fabrikam, Inc.",Fabrikam,Deluxe,Orange,Low,2,"$3,160.00 ",4,5,Camcorders,Cameras and camcorders,Medium
SO681961,Great Britain,"Wednesday, August 12, 2015",I,1206,Product0405063,AW00028371,,405063,Fabrikam Independent Filmmaker 1/3'' 8.5mm X200 Grey,1080i/p or 720p high definition or standard definition,"Fabrikam, Inc.",Fabrikam,Deluxe,Grey,Low,1,"$1,560.00 ",4,5,Camcorders,Cameras and camcorders,Medium
SO721091,United States,"Friday, July 24, 2015",I,1228,Product0405085,AW00025047,,405085,"Fabrikam Independent Filmmaker 1"" 25mm X400 Blue",1080i/p or 720p high definition or standard definition,"Fabrikam, Inc.",Fabrikam,Deluxe,Blue,Low,2,"$3,240.00 ",3,5,Camcorders,Cameras and camcorders,Medium
SO682541,United States,"Wednesday, April 8, 2015",I,1231,Product0405088,AW00027418,,405088,Fabrikam Independent Filmmaker 2/3'' 17mm X100 Black,1080i/p or 720p high definition or standard definition,"Fabrikam, Inc.",Fabrikam,Deluxe,Black,Low,2,"$3,000.00 ",3,5,Camcorders,Cameras and camcorders,Medium
SO508121,Australia,"Wednesday, August 20, 2014",I,1229,Product0405086,AW00027498,,405086,Fabrikam Independent Filmmaker 1/2'' 3mm X300 Black,1080i/p or 720p high definition or standard definition,"Fabrikam, Inc.",Fabrikam,Deluxe,Black,Low,3,"$4,680.00 ",5,5,Camcorders,Cameras and camcorders,Medium
SO702941,United States,"Friday, December 19, 2014",I,55,Product0104010,AW00017001,,104010,WWI 4GB Video REconomyrding Pen X200 Pink,"640 x 480 VGA audio video pen, business portable rEconomyrder, about 3 hours rEconomyrding",Wide World Importers,Wide World Importers,Deluxe,Pink,High,4,"$1,184.00 ",6,5,REconomyrding Pen,Audio,Medium
SO446441,France,"Tuesday, September 4, 2012",I,56,Product0104011,AW00012279,,104011,WWI 4GB Video REconomyrding Pen X200 Yellow,"640 x 480 VGA audio video pen, business portable rEconomyrder, about 3 hours rEconomyrding",Wide World Importers,Wide World Importers,Deluxe,Yellow,High,5,"$1,480.00 ",3,5,REconomyrding Pen,Audio,Medium
SO441621,United States,"Thursday, September 27, 2012",I,38,Product0101038,AW00028185,,101038,Contoso 8GB Clock & Radio MP3 Player X850 Black,"2.6'' Touch screen, 8GB flash memory, clock and radio, plays AVI/RM/RMVB","Contoso, Ltd",Contoso,Deluxe,Black,Mid,4,"$1,196.92 ",3,5,MP4&MP3,Audio,Medium
SO635051,France,"Wednesday, September 30, 2015",I,112,Product0106047,AW00014192,,106047,WWI Wireless Transmitter and Bluetooth Headphones X250 Blue,"Seamlessly switch between music and calls, integrated ouch sensitive play-answer-end and volume controls",Wide World Importers,Wide World Importers,Deluxe,Blue,Mid,5,"$1,249.95 ",3,5,Bluetooth Headphones,Audio,Medium
SO737721,United States,"Saturday, October 24, 2015",I,161,Product0201046,AW00022186,,201046,"Adventure Works 52"" LCD HDTV X790W Silver","52'' 1080p 120Hz LCD HDTV, 16:9 Full HD 1080p Resolution (1920x1080p) LCD Panel",Adventure Works,Adventure Works,Deluxe,Silver,High,3,"$4,776.60 ",3,1,Televisions,TV and Video,Medium
SO622751,Australia,"Monday, May 4, 2015",I,164,Product0201049,AW00025229,,201049,"Adventure Works 52"" LCD HDTV X790W Brown","52'' 1080p 120Hz LCD HDTV, 16:9 Full HD 1080p Resolution (1920x1080p) LCD Panel",Adventure Works,Adventure Works,Deluxe,Brown,High,2,"$3,184.40 ",5,7,Televisions,TV and Video,Medium
SO489131,Australia,"Friday, June 20, 2014",I,161,Product0201046,AW00023412,,201046,"Adventure Works 52"" LCD HDTV X790W Silver","52'' 1080p 120Hz LCD HDTV, 16:9 Full HD 1080p Resolution (1920x1080p) LCD Panel",Adventure Works,Adventure Works,Deluxe,Silver,High,3,"$4,776.60 ",6,2,Televisions,TV and Video,Medium
SO456321,Germany,"Sunday, October 20, 2013",I,164,Product0201049,AW00014775,,201049,"Adventure Works 52"" LCD HDTV X790W Brown","52'' 1080p 120Hz LCD HDTV, 16:9 Full HD 1080p Resolution (1920x1080p) LCD Panel",Adventure Works,Adventure Works,Deluxe,Brown,High,3,"$4,776.60 ",5,1,Televisions,TV and Video,Medium
SO471821,United States,"Friday, September 6, 2013",I,145,Product0201030,AW00026298,,201030,"Adventure Works 52"" LCD HDTV X590 Silver","52'' 1080p 240Hz LCD HDTV, Four HDMI, two component, one PC, and two composite video inputs",Adventure Works,Adventure Works,Deluxe,Silver,High,1,"$2,899.99 ",4,2,Televisions,TV and Video,Medium
SO631091,Australia,"Thursday, December 17, 2015",I,236,Product0203045,AW00013126,,203045,Litware Home Theater System 7.1 Channel X711 Brown,"660 watts into 7.1 channels (110 watts per channel at 6 Ohms, 1 kHz, 1 channel driven)","Litware, Inc.",Litware,Deluxe,Brown,High,2,"$2,218.00 ",2,7,Home Theater System,TV and Video,Medium
SO664231,United States,"Friday, July 17, 2015",I,236,Product0203045,AW00026703,,203045,Litware Home Theater System 7.1 Channel X711 Brown,"660 watts into 7.1 channels (110 watts per channel at 6 Ohms, 1 kHz, 1 channel driven)","Litware, Inc.",Litware,Deluxe,Brown,High,1,"$1,109.00 ",3,7,Home Theater System,TV and Video,Medium
SO468981,Australia,"Tuesday, September 10, 2013",I,204,Product0203013,AW00021205,,203013,Litware Home Theater System 7.1 Channel X711 Black,"660 watts into 7.1 channels (110 watts per channel at 6 Ohms, 1 kHz, 1 channel driven)","Litware, Inc.",Litware,Deluxe,Black,High,4,"$4,436.00 ",2,1,Home Theater System,TV and Video,Medium
SO471021,United States,"Tuesday, February 19, 2013",I,236,Product0203045,AW00013424,,203045,Litware Home Theater System 7.1 Channel X711 Brown,"660 watts into 7.1 channels (110 watts per channel at 6 Ohms, 1 kHz, 1 channel driven)","Litware, Inc.",Litware,Deluxe,Brown,High,4,"$4,436.00 ",4,2,Home Theater System,TV and Video,Medium
SO454731,Australia,"Thursday, December 6, 2012",I,335,Product0205044,AW00019592,,205044,SV Car Video LCD9.2W X9281 Brown,"9.2"" 16:9 widescreen TFT LCD monitor, 500:1 contrast ratio",Southridge Video,Southridge Video,Deluxe,Brown,Low,5,"$4,345.00 ",1,1,Car Video,TV and Video,Medium
SO617121,United States,"Thursday, October 29, 2015",I,1660,Product0602090,AW00015006,,602090,Contoso DVD 15-Inch Player Portable L200 White,"6-hour rechargeable battery, 180-degree swivel and flip screen","Contoso, Ltd",Contoso,Deluxe,White,High,5,"$1,449.95 ",3,2,Movie DVD,"Music, Movies and Audio Books",Medium
SO727941,Great Britain,"Sunday, April 19, 2015",I,1581,Product0602011,AW00021516,,602011,SV DVD REconomyrder L240 Gold,"DVD and VHS rEconomyrder with two way dubbing, rEconomyrds -R/-RW, +R/+RW formats",Southridge Video,Southridge Video,Deluxe,Gold,High,5,"$1,095.00 ",5,2,Movie DVD,"Music, Movies and Audio Books",Medium
SO577411,United States,"Sunday, January 11, 2015",I,1650,Product0602080,AW00023112,,602080,Contoso DVD 15-Inch Player Portable L200 Black,"6-hour rechargeable battery, 180-degree swivel and flip screen","Contoso, Ltd",Contoso,Deluxe,Black,High,4,"$1,159.96 ",6,2,Movie DVD,"Music, Movies and Audio Books",Medium
SO515751,France,"Monday, December 1, 2014",I,1655,Product0602085,AW00022323,,602085,Contoso DVD 15-Inch Player Portable L200 Silver,"6-hour rechargeable battery, 180-degree swivel and flip screen","Contoso, Ltd",Contoso,Deluxe,Silver,High,5,"$1,449.95 ",2,2,Movie DVD,"Music, Movies and Audio Books",Medium
SO721241,France,"Thursday, September 3, 2015",I,2105,Product0804021,AW00024056,,804021,Contoso Water Heater 7.2GPM X1800 Grey,"Delivers 7.2 gallons per minute, Can save up to 50% off utility costs annually","Contoso, Ltd",Contoso,Deluxe,Grey,Low,3,"$4,425.00 ",3,1,Water Heaters,Home Appliances,Medium
SO674721,Germany,"Wednesday, January 21, 2015",I,2085,Product0804001,AW00024099,,804001,Contoso Water Heater 7.2GPM X1800 White,"Delivers 7.2 gallons per minute, Can save up to 50% off utility costs annually","Contoso, Ltd",Contoso,Deluxe,White,Low,2,"$2,950.00 ",4,1,Water Heaters,Home Appliances,Medium
SO725751,Germany,"Saturday, October 31, 2015",I,1847,Product0801021,AW00026984,,801021,NT Washer & Dryer 27in L2700 White,"9 wash & 5 dry programs, full size steam washer and dryer",Northwind Traders,Northwind Traders,Deluxe,White,High,1,"$2,652.90 ",4,7,Washers & Dryers,Home Appliances,Medium
SO598311,Australia,"Saturday, December 20, 2014",I,1963,Product0802067,AW00011358,,802067,Litware Refrigerator 24.7CuFt X980 Blue,Total Capacity: 24.7cu.ft. Dispense-a-Can storage for easy access to drinks,"Litware, Inc.",Litware,Deluxe,Blue,Mid,1,"$3,199.99 ",0,1,Refrigerators,Home Appliances,Medium
SO501011,France,"Saturday, September 13, 2014",I,1915,Product0802019,AW00016310,,802019,Fabrikam Refrigerator 24.7CuFt X9800 Green,"Total Capacity: 24.7cu.ft, Dispense-a-Can storage for easy access to drinks","Fabrikam, Inc.",Fabrikam,Deluxe,Green,Mid,1,"$3,199.99 ",5,2,Refrigerators,Home Appliances,Medium
SO650201,Australia,"Tuesday, August 4, 2015",I,2037,Product0803055,AW00014225,,803055,Litware Microwave 1.5CuFt X110 Red,1100-watt 1-1/2-cubic-foot convection microwave oven,"Litware, Inc.",Litware,Deluxe,Red,Mid,4,"$2,663.76 ",2,2,Microwaves,Home Appliances,Medium
SO740701,United States,"Wednesday, July 22, 2015",I,2043,Product0803061,AW00012762,,803061,Litware Microwave 1.5CuFt X110 Black,1100-watt 1-1/2-cubic-foot convection microwave oven,"Litware, Inc.",Litware,Deluxe,Black,Mid,2,"$1,331.88 ",4,2,Microwaves,Home Appliances,Medium
SO727751,Australia,"Friday, June 5, 2015",I,2061,Product0803079,AW00016636,,803079,Contoso Microwave 1.5CuFt X0110 Silver,1100-watt 1-1/2-cubic-foot convection microwave oven,"Contoso, Ltd",Contoso,Deluxe,Silver,Mid,2,"$1,331.88 ",2,2,Microwaves,Home Appliances,Medium
SO514231,Canada,"Thursday, January 22, 2015",I,2067,Product0803085,AW00029042,,803085,Contoso Microwave 1.5CuFt X0110 Grey,1100-watt 1-1/2-cubic-foot convection microwave oven,"Contoso, Ltd",Contoso,Deluxe,Grey,Mid,5,"$3,329.70 ",4,2,Microwaves,Home Appliances,Medium
SO558241,France,"Tuesday, December 2, 2014",I,2043,Product0803061,AW00013799,,803061,Litware Microwave 1.5CuFt X110 Black,1100-watt 1-1/2-cubic-foot convection microwave oven,"Litware, Inc.",Litware,Deluxe,Black,Mid,4,"$2,663.76 ",5,1,Microwaves,Home Appliances,Medium
SO516251,United States,"Tuesday, November 25, 2014",I,2013,Product0803031,AW00018957,,803031,Fabrikam Microwave 1.5CuFt X1100 Blue,1100-watt 1-1/2-cubic-foot convection microwave oven,"Fabrikam, Inc.",Fabrikam,Deluxe,Blue,Mid,2,"$1,331.88 ",2,1,Microwaves,Home Appliances,Medium
SO561341,Germany,"Saturday, July 26, 2014",I,2019,Product0803037,AW00025305,,803037,Litware Microwave 1.5CuFt X110 White,1100-watt 1-1/2-cubic-foot convection microwave oven,"Litware, Inc.",Litware,Deluxe,White,Mid,4,"$2,663.76 ",2,2,Microwaves,Home Appliances,Medium
SO505701,United States,"Saturday, December 21, 2013",I,2007,Product0803025,AW00013939,,803025,Fabrikam Microwave 1.5CuFt X1100 Black,1100-watt 1-1/2-cubic-foot convection microwave oven,"Fabrikam, Inc.",Fabrikam,Deluxe,Black,Mid,5,"$3,329.70 ",3,2,Microwaves,Home Appliances,Medium
SO728191,United States,"Friday, October 30, 2015",I,2230,Product0806041,AW00016228,,806041,WWI Floor Lamp X115 Black,"Collapsible rectangular natural silk shade, walnut box frame, 1 x 150 Watt",Wide World Importers,Wide World Importers,Deluxe,Black,High,4,"$2,543.96 ",4,2,Lamps,Home Appliances,Medium
SO710031,Australia,"Saturday, October 17, 2015",I,2254,Product0806065,AW00015753,,806065,WWI Floor Lamp X115 Grey,"Collapsible rectangular natural silk shade, walnut box frame, 1 x 150 Watt",Wide World Importers,Wide World Importers,Deluxe,Grey,High,4,"$2,543.96 ",3,2,Lamps,Home Appliances,Medium
SO736311,France,"Thursday, July 16, 2015",I,2326,Product0806137,AW00028751,,806137,Litware Floor Lamp X1015 Silver,"Collapsible rectangular natural silk shade, walnut box frame, 1 x 150 Watt","Litware, Inc.",Litware,Deluxe,Silver,High,2,"$1,271.98 ",4,1,Lamps,Home Appliances,Medium
SO696521,Germany,"Wednesday, June 17, 2015",I,2326,Product0806137,AW00019284,,806137,Litware Floor Lamp X1015 Silver,"Collapsible rectangular natural silk shade, walnut box frame, 1 x 150 Watt","Litware, Inc.",Litware,Deluxe,Silver,High,4,"$2,543.96 ",5,2,Lamps,Home Appliances,Medium
SO520181,Australia,"Wednesday, March 4, 2015",I,2262,Product0806073,AW00018470,,806073,WWI Floor Lamp X115 Blue,"Collapsible rectangular natural silk shade, walnut box frame, 1 x 150 Watt",Wide World Importers,Wide World Importers,Deluxe,Blue,High,2,"$1,271.98 ",4,1,Lamps,Home Appliances,Medium
SO554951,Australia,"Wednesday, November 19, 2014",I,2302,Product0806113,AW00020984,,806113,Proseware Floor Lamp X0115 Blue,"Collapsible rectangular natural silk shade, walnut box frame, 1 x 150 Watt","Proseware, Inc.",Proseware,Deluxe,Blue,High,2,"$1,271.98 ",6,1,Lamps,Home Appliances,Medium
SO610731,Canada,"Sunday, November 2, 2014",I,2278,Product0806089,AW00014578,,806089,Proseware Floor Lamp X0115 White,"Collapsible rectangular natural silk shade, walnut box frame, 1 x 150 Watt","Proseware, Inc.",Proseware,Deluxe,White,High,5,"$3,179.95 ",3,2,Lamps,Home Appliances,Medium
SO595561,Australia,"Tuesday, October 7, 2014",I,2246,Product0806057,AW00025111,,806057,WWI Floor Lamp X115 Silver,"Collapsible rectangular natural silk shade, walnut box frame, 1 x 150 Watt",Wide World Importers,Wide World Importers,Deluxe,Silver,High,2,"$1,271.98 ",2,2,Lamps,Home Appliances,Medium
SO500271,Australia,"Friday, August 29, 2014",I,2302,Product0806113,AW00024272,,806113,Proseware Floor Lamp X0115 Blue,"Collapsible rectangular natural silk shade, walnut box frame, 1 x 150 Watt","Proseware, Inc.",Proseware,Deluxe,Blue,High,5,"$3,179.95 ",5,2,Lamps,Home Appliances,Medium
SO574761,United States,"Saturday, August 16, 2014",I,2198,Product0806009,AW00025105,,806009,Adventure Works Floor Lamp X1150 White,"Collapsible rectangular natural silk shade, walnut box frame, 1 x 150 Watt",Adventure Works,Adventure Works,Deluxe,White,High,5,"$3,179.95 ",5,2,Lamps,Home Appliances,Medium
